date,avg_positive,avg_negative,avg_neutral,headline_count,close,next_close,stock_move_nextday,return_1d,price_vs_sma20,rsi_change
2024-07-29,0.0098,0.0026,0.9875,3,216.56509399414062,217.12078857421875,1,0.001284762976363485,-0.03010691159215262,0.420546845207177
2024-07-30,0.0,0.0,1.0,1,217.12078857421875,220.3756103515625,1,0.0025659471239309894,-0.028060958515309112,0.8829629755178914
2024-07-31,0.006,0.0,0.994,1,220.3756103515625,216.6841583251953,0,0.014990834358687533,-0.013887209003953132,4.940003076399101
2024-08-01,0.9999,0.0001,0.0,1,216.6841583251953,218.1726531982422,1,-0.01675072854241111,-0.02971812300760017,-5.78219820580869
2024-08-02,0.6666,0.0,0.3333,3,218.1726531982422,207.6639404296875,0,0.006869421763694206,-0.021644316064950226,2.2748782132355956
2024-08-05,1.0,0.0,0.0,1,207.6639404296875,205.6395721435547,0,-0.04816695683214689,-0.06490935211953354,-12.77566246507574
2024-08-06,0.006,0.5399,0.4542,2,205.6395721435547,208.209716796875,1,-0.00974828986652232,-0.06956596311023881,-1.8854470622104884
2024-08-09,0.0,0.0,1.0,2,214.5804443359375,216.1103973388672,1,0.013735965091612012,-0.017707031450288815,3.8810253207884173
2024-08-14,0.004,0.7767,0.2193,1,220.27304077148438,223.25347900390625,1,0.0020335935465873867,0.016855022362276127,0.5217994066693308
2024-08-16,0.659,0.108,0.233,1,224.5747833251953,224.41583251953125,0,0.005918404170830227,0.03604845639653629,1.449611530399494
2024-08-19,0.0,0.0,1.0,1,224.41583251953125,225.03176879882812,1,-0.0007077856351925815,0.03479607695966353,-0.2813965972070136
2024-08-21,0.0001,0.0193,0.9806,1,224.9224853515625,223.064697265625,0,-0.00048563564090953193,0.03479226548008305,-0.22100679433356163
2024-08-22,0.0,0.0,1.0,1,223.064697265625,225.35964965820312,1,-0.008259681476637137,0.02453799735791988,-3.7823285821673593
2024-08-23,0.0,0.0001,0.9999,1,225.35964965820312,225.69740295410156,1,0.010288281474882144,0.03292664229494204,3.2354518764684315
2024-08-26,0.1739,0.4979,0.3282,2,225.69740295410156,226.54185485839844,1,0.0014987301249833607,0.03231421282585264,0.46819907274232264
2024-08-27,0.0001,0.0002,0.9997,3,226.54185485839844,225.01194763183594,0,0.003741522468774683,0.033948950929142546,1.206971622467691
2024-08-28,0.0,0.0,1.0,1,225.01194763183594,228.29039001464844,1,-0.006753309349915804,0.025880966747554062,-3.559208459972254
2024-08-29,0.0,0.0,1.0,1,228.29039001464844,227.5055389404297,0,0.014570081354865039,0.03808160726575305,4.8013780870548715
2024-08-30,0.0,0.0,1.0,1,227.5055389404297,221.3162078857422,0,-0.0034379505601106475,0.032322224745132966,-1.8526977034805512
2024-09-04,0.0133,0.4276,0.5591,2,219.40872192382812,220.9287567138672,1,-0.008618826339636287,-0.010573196437889506,-3.0564003993639517
2024-09-05,0.9943,0.0002,0.0055,1,220.9287567138672,219.37890625,0,0.0069278685765590264,-0.006567577569111691,2.6981366605038417
2024-09-09,0.7484,0.25,0.0016,4,219.4683380126953,218.67355346679688,0,0.00040765889585303583,-0.01592093941710788,0.173489745194793
2024-09-10,0.2954,0.3318,0.3728,7,218.67355346679688,221.20693969726562,1,-0.0036214086874456486,-0.020047821097956442,-1.4070929022846883
2024-09-11,0.0,1.0,0.0,2,221.20693969726562,221.3162078857422,1,0.011585242889709635,-0.009001474454542762,5.125581096938326
2024-09-16,0.5293,0.4686,0.0021,2,214.90829467773438,215.3751983642578,1,-0.02777518917830124,-0.03487811905120541,-10.929546415494023
2024-09-17,0.4994,0.0014,0.4992,2,215.3751983642578,219.24977111816406,1,0.0021725717344860396,-0.030813866320524894,1.068808539057848
2024-09-18,0.0,0.0,1.0,2,219.24977111816406,227.3763885498047,1,0.017989874337124512,-0.012093115616199378,8.110937935626197
2024-09-19,0.0003,0.0004,0.9994,2,227.3763885498047,226.7107391357422,0,0.03706556859875043,0.023958123463685463,12.121132465000102
2024-09-20,0.0,0.0001,0.9998,1,226.7107391357422,224.99205017089844,0,-0.0029275221508617832,0.02012297070601793,-1.225207011893282
2024-09-24,0.0,0.0084,0.9916,1,225.8861846923828,224.89268493652344,0,0.003974071620775899,0.01645364274956185,1.2754464993343575
2024-10-08,0.005,0.995,0.0,1,224.29661560058594,228.0419921875,1,0.018404084672839716,0.0033686990551540594,6.373483696041127
2024-10-09,0.1836,0.3337,0.4827,3,228.0419921875,227.54527282714844,0,0.01669831966427715,0.018566090035288085,5.028140945090641
2024-10-10,0.0002,0.3333,0.6665,3,227.54527282714844,226.0650177001953,0,-0.002178192514399546,0.014935551224599896,-0.8199414377321901
2024-10-11,0.0,0.0002,0.9998,1,226.0650177001953,229.79052734375,1,-0.006505321374342898,0.00720610654432222,-2.4775144419731845
2024-10-14,0.0,1.0,0.0,1,229.79052734375,232.32388305664062,1,0.016479814884474475,0.020421670834212646,5.0604307701341185
2024-10-16,0.0972,0.1948,0.7081,1,230.26739501953125,230.6349639892578,1,-0.008851815018122822,0.01622906093800988,-3.6804413209548557
2024-10-18,0.0,1.0,0.0,1,233.4663543701172,234.9367218017578,1,0.012276501064215184,0.0280750900844402,3.6408249054037256
2024-10-21,0.4998,0.0,0.5002,2,234.9367218017578,234.32078552246094,0,0.006297984288175629,0.03228960928654367,1.7736271748676486
2024-10-22,0.0078,0.1263,0.866,2,234.32078552246094,229.25404357910156,0,-0.0026217113892336164,0.027678911994089856,-1.2960159438538241
2024-10-23,0.0009,0.0004,0.9987,1,229.25404357910156,229.0653076171875,0,-0.02162310070812601,0.0044966093309598025,-9.522664290105915
2024-10-28,0.2011,0.1464,0.6524,3,231.8768310546875,232.14508056640625,1,0.00859941931602215,0.014427590106308999,3.1203336660074683
2024-10-29,0.0001,0.2761,0.7238,1,232.14508056640625,228.59837341308594,0,0.00115686207413912,0.013957347292421247,0.4211274739086548
2024-10-31,1.0,0.0,0.0,1,224.4357147216797,221.45529174804688,0,-0.018209485173738216,-0.020472009332561648,-6.696639038651149
2024-11-01,1.0,0.0,0.0,2,221.45529174804688,220.56112670898438,0,-0.01327962876732347,-0.032663988542782525,-4.057589402291022
2024-11-04,0.0386,0.8133,0.1481,1,220.56112670898438,221.9917449951172,1,-0.004037677456268707,-0.03663666351162658,-1.1539547889112711
2024-11-12,0.0,0.0003,0.9997,1,223.0117645263672,223.89691162109375,1,0.0,-0.020142416017229586,7.105427357601002e-15
2024-11-14,0.0,1.0,0.0,1,226.98007202148438,223.777587890625,0,0.013770446309721018,-0.0005053354282539363,5.970790214471194
2024-11-15,0.0022,0.973,0.0248,1,223.777587890625,226.78115844726562,1,-0.014109098223196614,-0.012500772078843978,-5.770285669951853
2024-11-21,0.0,0.9999,0.0001,1,227.2784423828125,228.62112426757812,1,-0.0020961118923247257,0.007108179990231776,-1.009764963453982
2024-11-22,0.0149,0.2004,0.7847,5,228.62112426757812,231.6048126220703,1,0.005907651736296593,0.013344911985301806,2.5647546157665886
2024-11-25,0.0003,0.0001,0.9996,1,231.6048126220703,233.78292846679688,1,0.013050799063520024,0.026631763310665142,5.141313131351879
2024-11-27,1.0,0.0,0.0,1,233.6536102294922,236.04058837890625,1,-0.000553155177552056,0.03417932303624279,-0.33365968047009176
2024-12-02,0.9215,0.0,0.0785,1,238.2882843017578,241.33168029785156,1,0.009522497542852282,0.048096785981518016,2.9158462188644734
2024-12-05,0.001,0.0458,0.9532,1,241.7195587158203,241.5206298828125,0,0.0001234265638461185,0.049132763238365955,0.03367388353713352
2024-12-09,1.0,0.0,0.0,1,245.40940856933594,246.4238739013672,1,0.016101227826419207,0.057071155170058896,4.3408135757998
2024-12-11,0.0333,0.0006,0.9661,1,245.1508026123047,246.61282348632812,1,-0.005166184870432078,0.045698623083354484,-4.278039315141427
2024-12-13,1.0,0.0,0.0,1,246.7819061279297,249.67608642578125,1,0.0006856198279199255,0.04319640025461244,0.19220409260604754
2024-12-16,1.0,0.0,0.0,1,249.67608642578125,252.10284423828125,1,0.011727684347941025,0.04968480213438408,3.07137098941584
2024-12-19,0.0,1.0,0.0,2,248.43287658691406,253.10736083984375,1,0.007014646628176857,0.030238127058340652,2.228762891042649
2024-12-20,0.0219,0.0014,0.9767,1,253.10736083984375,253.88311767578125,1,0.018815884262783245,0.044031596027283834,5.12234624720719
2024-12-23,0.0003,0.0354,0.9643,1,253.88311767578125,256.7972412109375,1,0.0030649319457300983,0.041803575640990354,0.7514714808364431
